Name,Price,Description
 Xiaomi Redmi A1+ 2/32GB (черный) , 4 990 ₽ ," Процессор: MediaTek Helio A22 
 Количество ядер процессора: 4 
 Частота: 2.0 ГГц 
 Видеопроцессор: PowerVR GE8320 
Максимальный объем карты памяти: до 1 TБ 
 Слот для карты памяти: Отдельный 
 Оперативная память (ГБ): 2 
 Встроенная память (ГБ): 32 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo, BeiDou, A-GPS 
 Интернет: GPRS, EDGE, 4G, 3G 
 Диапазоны LTE: 1800, 850, 1, 20, 2100, 3, 38, 4, 40, 41, 5, 7, 8, 900 
 Bluetooth: 5.0 
 Wi-Fi (802.11): n, g, b, ac, a 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Нет 
 Тип дисплея: IPS 
 Диагональ экрана: 6.52” 
 Разрешение дисплея: 1600 x 720 HD+ 
 Частота обновления: 90 Гц 
 Соотношение сторон: 20:9 
 Фотокамера (Мп): 8+0.3 
 Фронтальная камера (Мп): 5 
 Разрешение видеосъемки (пикс): 1080 
 Частота кадров видеосъемки: 30fps 
 Способ разблокировки: распознавание лица, сканер отпечатка пальца на задней панели 
 Быстрая зарядка: 10 Вт 
 Тип разъема для зарядки: Micro-USB 
 Емкость аккумулятора (мА*ч): 5000 
 Аудиоразъем: 3.5 мм 
 Версия MIUI: 12,5 
 Версия Android: 12 Go 
 Материал: Пластик, Стекло 
 Высота (мм): 164,9 
 Ширина (мм): 76,8 
 Толщина (мм): 9,1 
 Вес (г): 192 
 Гарантия (мес): 12 "
 Xiaomi 12 Lite 8/128GB (зеленый) , 33 990 ₽ ," Процессор: Snapdragon 778G+ 
 Количество ядер процессора: 8 
 Частота: 2,5 ГГц 
 Видеопроцессор: Qualcomm® Adreno 642L 
 Оперативная память (ГБ): 8 
 Встроенная память (ГБ): 128 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: GPRS, 5G, 4G, 3G 
 Диапазоны GSM: 1900, 900, 850, 1800 
 Диапазоны LTE: 28, 2, 20, 1, 40, 3, 38, 4, 8, 7, 5, 41 
 Bluetooth: 5.2 
 Wi-Fi (802.11): ac, n, g, b, a 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Да 
 Тип дисплея: AMOLED 
 Диагональ экрана: 6.55"" 
 Разрешение дисплея: 2400 x 1080 
 Частота обновления: 120 Гц 
 Фотокамера (Мп): 108 
 Фронтальная камера (Мп): 32 
 Видеозапись: Да 
Разрешение видеосъемки (пикс): 4K 
 Частота кадров видеосъемки: 30fps 
 Способ разблокировки: встроенный в экран сканер отпечатка пальца 
 Быстрая зарядка: 67 Вт 
 Тип разъема для зарядки: USB Type-C 
 Разъемы: USB Type-C 
 Беспроводная зарядка: Нет 
 Емкость аккумулятора (мА*ч): 4300 
 Вид чехла: Накладка 
 Гарантия (мес): 24 
 Страна производитель: Китай 
 Версия MIUI: 13 
 Версия Android: 12 
 Материал: Пластик 
 Высота (мм): 159,3 
 Ширина (мм): 73,7 
 Толщина (мм): 7,29 
 Вес (г): 173 
 Материал: Стекло "
 Xiaomi 12 Lite 8/128GB (черный) , 33 990 ₽ ," Процессор: Snapdragon 778G+ 
 Количество ядер процессора: 8 
 Частота: 2,5 ГГц 
 Видеопроцессор: Qualcomm® Adreno 642L 
 Оперативная память (ГБ): 8 
 Встроенная память (ГБ): 128 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: GPRS, 5G, 4G, 3G 
 Диапазоны GSM: 1900, 900, 850, 1800 
 Диапазоны LTE: 28, 2, 20, 1, 40, 3, 38, 4, 8, 7, 5, 41 
 Bluetooth: 5.2 
 Wi-Fi (802.11): ac, n, g, b, a 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Да 
 Тип дисплея: AMOLED 
 Диагональ экрана: 6.55"" 
 Разрешение дисплея: 2400 x 1080 
 Частота обновления: 120 Гц 
 Фотокамера (Мп): 108 
 Фронтальная камера (Мп): 32 
 Видеозапись: Да 
Разрешение видеосъемки (пикс): 4K 
 Частота кадров видеосъемки: 30fps 
 Способ разблокировки: встроенный в экран сканер отпечатка пальца 
 Быстрая зарядка: 67 Вт 
 Тип разъема для зарядки: USB Type-C 
 Разъемы: USB Type-C 
 Беспроводная зарядка: Нет 
 Емкость аккумулятора (мА*ч): 4300 
 Вид чехла: Накладка 
 Гарантия (мес): 24 
 Страна производитель: Китай 
 Версия MIUI: 13 
 Версия Android: 12 
 Материал: Пластик 
 Высота (мм): 159,3 
 Ширина (мм): 73,7 
 Толщина (мм): 7,29 
 Вес (г): 173 
 Материал: Стекло "
 Xiaomi Redmi 10C 4/64GB (серый) , 9 990 ₽ ," Процессор: Snapdragon® 680 
 Количество ядер процессора: 8 
 Частота: 2,4 ГГц 
 Видеопроцессор: Qualcomm® Adreno™ 610 
Максимальный объем карты памяти: до 1 TБ 
 Встроенная память (ГБ): 64 
 Оперативная память (ГБ): 4 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo, BeiDou, A-GPS 
 Диапазоны LTE: 7, 1, 1800, 20, 2100, 3, 38, 4, 40, 41, 900, 850, 8, 5 
 Bluetooth: 5.0 
 Wi-Fi (802.11): a, n, g, b, ac 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Да 
 Диагональ экрана: 6.71 
 Разрешение дисплея: 1650 x 720 HD+ 
 Соотношение сторон: 20:9 
 Фотокамера (Мп): 50+2 
 Апертура: f/1.8+f/2.4 
 Фронтальная камера (Мп): 5 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: Поддержка быстрой зарядки 18 Вт Устройство для зарядки на 10 Вт в комплекте 
 Тип разъема для зарядки: USB Type-C 
 Емкость аккумулятора (мА*ч): 5000 
 Способ разблокировки: сканер отпечатка пальца на задней панели 
 Аудиоразъем: 3.5 мм 
 Версия MIUI: 13 
 Версия Android: 11 
 Высота (мм): 169,59 
 Ширина (мм): 76,56 
 Толщина (мм): 8,29 
 Вес (г): 190 
 Гарантия (мес): 12 "
 Xiaomi Redmi 10C 4/64GB (синий) , 9 990 ₽ ," Процессор: Snapdragon® 680 
 Количество ядер процессора: 8 
 Частота: 2,4 ГГц 
 Видеопроцессор: Qualcomm® Adreno™ 610 
Максимальный объем карты памяти: до 1 TБ 
 Встроенная память (ГБ): 64 
 Оперативная память (ГБ): 4 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo, BeiDou, A-GPS 
 Диапазоны LTE: 7, 1, 1800, 20, 2100, 3, 38, 4, 40, 41, 900, 850, 8, 5 
 Bluetooth: 5.0 
 Wi-Fi (802.11): a, n, g, b, ac 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Да 
 Диагональ экрана: 6.71 
 Разрешение дисплея: 1650 x 720 HD+ 
 Соотношение сторон: 20:9 
 Фотокамера (Мп): 50+2 
 Апертура: f/1.8+f/2.4 
 Фронтальная камера (Мп): 5 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: Поддержка быстрой зарядки 18 Вт Устройство для зарядки на 10 Вт в комплекте 
 Тип разъема для зарядки: USB Type-C 
 Емкость аккумулятора (мА*ч): 5000 
 Способ разблокировки: сканер отпечатка пальца на задней панели 
 Аудиоразъем: 3.5 мм 
 Версия MIUI: 13 
 Версия Android: 11 
 Высота (мм): 169,59 
 Ширина (мм): 76,56 
 Толщина (мм): 8,29 
 Вес (г): 190 
 Гарантия (мес): 12 "
 Xiaomi Redmi 10C 4/64GB (зеленый) , 9 990 ₽ ," Процессор: Snapdragon® 680 
 Количество ядер процессора: 8 
 Частота: 2,4 ГГц 
 Видеопроцессор: Qualcomm® Adreno™ 610 
Максимальный объем карты памяти: до 1 TБ 
 Встроенная память (ГБ): 64 
 Оперативная память (ГБ): 4 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo, BeiDou, A-GPS 
 Диапазоны LTE: 7, 1, 1800, 20, 2100, 3, 38, 4, 40, 41, 900, 850, 8, 5 
 Bluetooth: 5.0 
 Wi-Fi (802.11): a, n, g, b, ac 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Да 
 Диагональ экрана: 6.71 
 Разрешение дисплея: 1650 x 720 HD+ 
 Соотношение сторон: 20:9 
 Фотокамера (Мп): 50+2 
 Апертура: f/1.8+f/2.4 
 Фронтальная камера (Мп): 5 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: Поддержка быстрой зарядки 18 Вт Устройство для зарядки на 10 Вт в комплекте 
 Тип разъема для зарядки: USB Type-C 
 Емкость аккумулятора (мА*ч): 5000 
 Способ разблокировки: сканер отпечатка пальца на задней панели 
 Аудиоразъем: 3.5 мм 
 Версия MIUI: 13 
 Версия Android: 11 
 Высота (мм): 169,59 
 Ширина (мм): 76,56 
 Толщина (мм): 8,29 
 Вес (г): 190 
 Гарантия (мес): 12 "
 Xiaomi Redmi 10C 4/128GB (синий) , 10 990 ₽ ," Процессор: Snapdragon® 680 
 Количество ядер процессора: 8 
 Частота: 2,4 ГГц 
 Видеопроцессор: Qualcomm® Adreno™ 610 
Максимальный объем карты памяти: до 1 TБ 
 Встроенная память (ГБ): 128 
 Оперативная память (ГБ): 4 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo, BeiDou, A-GPS 
 Диапазоны LTE: 7, 1, 1800, 20, 2100, 3, 38, 4, 40, 41, 900, 850, 8, 5 
 Bluetooth: 5.0 
 Wi-Fi (802.11): a, n, g, b, ac 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Да 
 Диагональ экрана: 6.71 
 Разрешение дисплея: 1650 x 720 HD+ 
 Соотношение сторон: 20:9 
 Фотокамера (Мп): 50+2 
 Апертура: f/1.8+f/2.4 
 Фронтальная камера (Мп): 5 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: Поддержка быстрой зарядки 18 Вт Устройство для зарядки на 10 Вт в комплекте 
 Тип разъема для зарядки: USB Type-C 
 Емкость аккумулятора (мА*ч): 5000 
 Способ разблокировки: сканер отпечатка пальца на задней панели 
 Аудиоразъем: 3.5 мм 
 Версия MIUI: 13 
 Версия Android: 11 
 Высота (мм): 169,59 
 Ширина (мм): 76,56 
 Толщина (мм): 8,29 
 Вес (г): 190 
 Гарантия (мес): 12 "
 Xiaomi Redmi 10C 3/64GB (серый) , 8 990 ₽ ," Процессор: Snapdragon® 680 
 Количество ядер процессора: 8 
 Частота: 2,4 ГГц 
 Видеопроцессор: Qualcomm® Adreno™ 610 
Максимальный объем карты памяти: до 1 TБ 
 Встроенная память (ГБ): 64 
 Оперативная память (ГБ): 3 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo, BeiDou, A-GPS 
 Диапазоны LTE: 7, 1, 1800, 20, 2100, 3, 38, 4, 40, 41, 900, 850, 8, 5 
 Bluetooth: 5.0 
 Wi-Fi (802.11): a, n, g, b, ac 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Да 
 Диагональ экрана: 6.71 
 Разрешение дисплея: 1650 x 720 HD+ 
 Соотношение сторон: 20:9 
 Фотокамера (Мп): 50+2 
 Апертура: f/1.8+f/2.4 
 Фронтальная камера (Мп): 5 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: Поддержка быстрой зарядки 18 Вт Устройство для зарядки на 10 Вт в комплекте 
 Тип разъема для зарядки: USB Type-C 
 Емкость аккумулятора (мА*ч): 5000 
 Способ разблокировки: сканер отпечатка пальца на задней панели 
 Аудиоразъем: 3.5 мм 
 Версия MIUI: 13 
 Версия Android: 11 
 Высота (мм): 169,59 
 Ширина (мм): 76,56 
 Толщина (мм): 8,29 
 Вес (г): 190 
 Гарантия (мес): 12 "
 Xiaomi Redmi 10C 3/64GB (синий) , 8 990 ₽ ," Процессор: Snapdragon® 680 
 Количество ядер процессора: 8 
 Частота: 2,4 ГГц 
 Видеопроцессор: Qualcomm® Adreno™ 610 
Максимальный объем карты памяти: до 1 TБ 
 Встроенная память (ГБ): 64 
 Оперативная память (ГБ): 3 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo, BeiDou, A-GPS 
 Диапазоны LTE: 7, 1, 1800, 20, 2100, 3, 38, 4, 40, 41, 900, 850, 8, 5 
 Bluetooth: 5.0 
 Wi-Fi (802.11): a, n, g, b, ac 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Да 
 Диагональ экрана: 6.71 
 Разрешение дисплея: 1650 x 720 HD+ 
 Соотношение сторон: 20:9 
 Фотокамера (Мп): 50+2 
 Апертура: f/1.8+f/2.4 
 Фронтальная камера (Мп): 5 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: Поддержка быстрой зарядки 18 Вт Устройство для зарядки на 10 Вт в комплекте 
 Тип разъема для зарядки: USB Type-C 
 Емкость аккумулятора (мА*ч): 5000 
 Способ разблокировки: сканер отпечатка пальца на задней панели 
 Аудиоразъем: 3.5 мм 
 Версия MIUI: 13 
 Версия Android: 11 
 Высота (мм): 169,59 
 Ширина (мм): 76,56 
 Толщина (мм): 8,29 
 Вес (г): 190 
 Гарантия (мес): 12 "
 Xiaomi Redmi 10C 3/64GB (зеленый) , 8 990 ₽ ," Процессор: Snapdragon® 680 
 Количество ядер процессора: 8 
 Частота: 2,4 ГГц 
 Видеопроцессор: Qualcomm® Adreno™ 610 
Максимальный объем карты памяти: до 1 TБ 
 Встроенная память (ГБ): 64 
 Оперативная память (ГБ): 3 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo, BeiDou, A-GPS 
 Диапазоны LTE: 7, 1, 1800, 20, 2100, 3, 38, 4, 40, 41, 900, 850, 8, 5 
 Bluetooth: 5.0 
 Wi-Fi (802.11): a, n, g, b, ac 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Да 
 Диагональ экрана: 6.71 
 Разрешение дисплея: 1650 x 720 HD+ 
 Соотношение сторон: 20:9 
 Фотокамера (Мп): 50+2 
 Апертура: f/1.8+f/2.4 
 Фронтальная камера (Мп): 5 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: Поддержка быстрой зарядки 18 Вт Устройство для зарядки на 10 Вт в комплекте 
 Тип разъема для зарядки: USB Type-C 
 Емкость аккумулятора (мА*ч): 5000 
 Способ разблокировки: сканер отпечатка пальца на задней панели 
 Аудиоразъем: 3.5 мм 
 Версия MIUI: 13 
 Версия Android: 11 
 Высота (мм): 169,59 
 Ширина (мм): 76,56 
 Толщина (мм): 8,29 
 Вес (г): 190 
 Гарантия (мес): 12 "
 Xiaomi Redmi 9A 2/32GB (серый) , 5 490 ₽ ," Процессор: MediaTek Helio G25 
 Количество ядер процессора: 8 
 Частота: 2.0 ГГц 
 Слот для карты памяти: Отдельный 
 Оперативная память (ГБ): 2 
 Встроенная память (ГБ): 32 
 Спутниковая навигация: ГЛОНАСС, BeiDou, GPS 
 Интернет: 3G, 4G, EDGE, GPRS 
 Диапазоны LTE: 41, 5, 7, 8, 40, 4, 38, 3, 20, 1 
 Bluetooth: 5.0 
 Wi-Fi (802.11): n, g, b, 2.4 ГГц (до 300 Мб/сек) 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Нет 
 Диагональ экрана: 6.53 
 Разрешение дисплея: 720x1600 HD+ 
 Фотокамера (Мп): 13 + 2 
 Апертура: f/2.2 
 Фронтальная камера (Мп): 5 
Разрешение видеосъемки (пикс): 720p 
 Частота кадров видеосъемки: 30fps 
 Быстрая зарядка: 324 
 Тип разъема для зарядки: Micro-USB 
 Емкость аккумулятора (мА*ч): 5000 
 Аудиоразъем: 3.5 мм 
 Материал: Пластик 
 Высота (мм): 164,9 
 Ширина (мм): 77,07 
 Толщина (мм): 9 
 Вес (г): 196 "
 Xiaomi Redmi 9A 2/32GB (бирюзовый) , 5 490 ₽ ," Процессор: MediaTek Helio G25 
 Количество ядер процессора: 8 
 Частота: 2.0 ГГц 
 Слот для карты памяти: Отдельный 
 Оперативная память (ГБ): 2 
 Встроенная память (ГБ): 32 
 Спутниковая навигация: ГЛОНАСС, BeiDou, GPS 
 Интернет: 3G, 4G, EDGE, GPRS 
 Диапазоны LTE: 41, 5, 7, 8, 40, 4, 38, 3, 20, 1 
 Bluetooth: 5.0 
 Wi-Fi (802.11): n, g, b, 2.4 ГГц (до 300 Мб/сек) 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Нет 
 Диагональ экрана: 6.53 
 Разрешение дисплея: 720x1600 HD+ 
 Фотокамера (Мп): 13 + 2 
 Апертура: f/2.2 
 Фронтальная камера (Мп): 5 
Разрешение видеосъемки (пикс): 720p 
 Частота кадров видеосъемки: 30fps 
 Быстрая зарядка: 324 
 Тип разъема для зарядки: Micro-USB 
 Емкость аккумулятора (мА*ч): 5000 
 Аудиоразъем: 3.5 мм 
 Материал: Пластик 
 Высота (мм): 164,9 
 Ширина (мм): 77,07 
 Толщина (мм): 9 
 Вес (г): 196 "
 Xiaomi Redmi 9A 2/32GB (голубой) , 5 490 ₽ ," Процессор: MediaTek Helio G25 
 Количество ядер процессора: 8 
 Частота: 2.0 ГГц 
 Слот для карты памяти: Отдельный 
 Оперативная память (ГБ): 2 
 Встроенная память (ГБ): 32 
 Спутниковая навигация: ГЛОНАСС, BeiDou, GPS 
 Интернет: 3G, 4G, EDGE, GPRS 
 Диапазоны LTE: 41, 5, 7, 8, 40, 4, 38, 3, 20, 1 
 Bluetooth: 5.0 
 Wi-Fi (802.11): n, g, b, 2.4 ГГц (до 300 Мб/сек) 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Нет 
 Диагональ экрана: 6.53 
 Разрешение дисплея: 720x1600 HD+ 
 Фотокамера (Мп): 13 + 2 
 Апертура: f/2.2 
 Фронтальная камера (Мп): 5 
Разрешение видеосъемки (пикс): 720p 
 Частота кадров видеосъемки: 30fps 
 Быстрая зарядка: 324 
 Тип разъема для зарядки: Micro-USB 
 Емкость аккумулятора (мА*ч): 5000 
 Аудиоразъем: 3.5 мм 
 Материал: Пластик 
 Высота (мм): 164,9 
 Ширина (мм): 77,07 
 Толщина (мм): 9 
 Вес (г): 196 "
 POCO C40 3/32GB (черный) , 5 990 ₽ ," Процессор: JLQ JR510 
 Количество ядер процессора: 8 
 Частота: 2,0 ГГц 
 Видеопроцессор: Mali-G52 
Максимальный объем карты памяти: до 1 TБ 
 Оперативная память (ГБ): 3 
 Встроенная память (ГБ): 32 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: 4G, GPRS, EDGE, 3G 
 Диапазоны GSM: 1800, 900, 850, 1900 
 Диапазоны LTE: 2, 20, 28, 3, 1, 41, 38, 4, 40, 8, 7, 5 
 Bluetooth: 5.0 
 Wi-Fi (802.11): g, n, b, ac, a 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Нет 
 Диагональ экрана: 6,71 
 Разрешение дисплея: 1650 x 720 HD+ 
 Частота обновления: 144 Гц 
 Яркость (кд/м²): 800 нит 
 Соотношение сторон: 20,5:9 
 Контрастность: 1400:1 
 Фотокамера (Мп): 13 + 2 
 Апертура: ƒ/2.2 + ƒ/2.4 
 Автофокус: Да 
 Фронтальная камера (Мп): 5 
 Видеозапись: Да 
 Разрешение видеосъемки (пикс): 4K 
 Частота кадров видеосъемки: 30fps 
 Способ разблокировки: сканер отпечатка пальца на задней панели 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: Поддержка быстрой зарядки 18 Вт Устройство для зарядки на 10 Вт в комплекте 
 Тип разъема для зарядки: USB Type-C 
 Емкость аккумулятора (мА*ч): 6000 
 Аудиоразъем: 3.5 мм 
 Поддерживаемые медиа форматы: MP4, M4V, MKV, AVI, WMV, WEBM, 3GP, 3G2, ASF. 
 Версия MIUI: 13 
 Версия Android: 11 
 Высота (мм): 169,59 
 Ширина (мм): 76,56 
 Толщина (мм): 9,18 
 Вес (г): 204 
 Гарантия (мес): 12 
 Страна производитель: Китай "
 POCO C40 3/32GB (желтый) , 5 990 ₽ ," Процессор: JLQ JR510 
 Количество ядер процессора: 8 
 Частота: 2,0 ГГц 
 Видеопроцессор: Mali-G52 
Максимальный объем карты памяти: до 1 TБ 
 Оперативная память (ГБ): 3 
 Встроенная память (ГБ): 32 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: 4G, GPRS, EDGE, 3G 
 Диапазоны GSM: 1800, 900, 850, 1900 
 Диапазоны LTE: 2, 20, 28, 3, 1, 41, 38, 4, 40, 8, 7, 5 
 Bluetooth: 5.0 
 Wi-Fi (802.11): g, n, b, ac, a 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Нет 
 Диагональ экрана: 6,71 
 Разрешение дисплея: 1650 x 720 HD+ 
 Частота обновления: 144 Гц 
 Яркость (кд/м²): 800 нит 
 Соотношение сторон: 20,5:9 
 Контрастность: 1400:1 
 Фотокамера (Мп): 13 + 2 
 Апертура: ƒ/2.2 + ƒ/2.4 
 Автофокус: Да 
 Фронтальная камера (Мп): 5 
 Видеозапись: Да 
 Разрешение видеосъемки (пикс): 4K 
 Частота кадров видеосъемки: 30fps 
 Способ разблокировки: сканер отпечатка пальца на задней панели 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: Поддержка быстрой зарядки 18 Вт Устройство для зарядки на 10 Вт в комплекте 
 Тип разъема для зарядки: USB Type-C 
 Емкость аккумулятора (мА*ч): 6000 
 Аудиоразъем: 3.5 мм 
 Поддерживаемые медиа форматы: MP4, M4V, MKV, AVI, WMV, WEBM, 3GP, 3G2, ASF. 
 Версия MIUI: 13 
 Версия Android: 11 
 Высота (мм): 169,59 
 Ширина (мм): 76,56 
 Толщина (мм): 9,18 
 Вес (г): 204 
 Гарантия (мес): 12 
 Страна производитель: Китай "
 POCO C40 3/32GB (коралловый зеленый) , 5 990 ₽ ," Процессор: JLQ JR510 
 Количество ядер процессора: 8 
 Частота: 2,0 ГГц 
 Видеопроцессор: Mali-G52 
Максимальный объем карты памяти: до 1 TБ 
 Оперативная память (ГБ): 3 
 Встроенная память (ГБ): 32 
 Спутниковая навигация: GPS, ГЛОНАСС, Galileo 
 Интернет: 4G, GPRS, EDGE, 3G 
 Диапазоны GSM: 1800, 900, 850, 1900 
 Диапазоны LTE: 2, 20, 28, 3, 1, 41, 38, 4, 40, 8, 7, 5 
 Bluetooth: 5.0 
 Wi-Fi (802.11): g, n, b, ac, a 
 SIM-карта: nano-SIM 
 Кол-во SIM-карт: 2 
 NFC: Нет 
 Диагональ экрана: 6,71 
 Разрешение дисплея: 1650 x 720 HD+ 
 Частота обновления: 144 Гц 
 Яркость (кд/м²): 800 нит 
 Соотношение сторон: 20,5:9 
 Контрастность: 1400:1 
 Фотокамера (Мп): 13 + 2 
 Апертура: ƒ/2.2 + ƒ/2.4 
 Автофокус: Да 
 Фронтальная камера (Мп): 5 
 Видеозапись: Да 
 Разрешение видеосъемки (пикс): 4K 
 Частота кадров видеосъемки: 30fps 
 Способ разблокировки: сканер отпечатка пальца на задней панели 
 Аккумулятор: Литий-ионный 
 Быстрая зарядка: Поддержка быстрой зарядки 18 Вт Устройство для зарядки на 10 Вт в комплекте 
 Тип разъема для зарядки: USB Type-C 
 Емкость аккумулятора (мА*ч): 6000 
 Аудиоразъем: 3.5 мм 
 Поддерживаемые медиа форматы: MP4, M4V, MKV, AVI, WMV, WEBM, 3GP, 3G2, ASF. 
 Версия MIUI: 13 
 Версия Android: 11 
 Высота (мм): 169,59 
 Ширина (мм): 76,56 
 Толщина (мм): 9,18 
 Вес (г): 204 
 Гарантия (мес): 12 
 Страна производитель: Китай "
